Topic,TimeQueried,video_title,video_id,publishedAt,duration,viewcount,likeCount,dislikeCount,favoriteCount,score
Operating System,11:15:20:261,OS Wars: Most Popular Operating Systems Market Share 2003-2020 (Desktop and Mobile),kjof2_GSDHQ,(2020-06-18T19:31:49Z),PT7M33S,34384,616,31,0,34383.87799691343
Operating System,11:15:20:687,User Level Vs Kernel Level Thread in Operating System | All Imp Points,-NONm-Jq34Y,(2018-12-28T06:30:01Z),PT8M29S,119178,2223,48,0,119178.0701111793
Operating System,11:15:21:198,CPU Scheduling Criteria in Operating system | Various Times related to Process,rFt1hwh-8zU,(2019-03-20T09:50:20Z),PT8M25S,7768,152,3,0,7767.822526459558
Operating System,11:15:21:518,Part 5.1 #RaceCondition #ProcessSynchronizationin in #MemoryManagement in Operating System in Hindi,4BInccFSKso,(2016-05-12T19:35:05Z),PT10M4S,557914,3505,148,0,557914.2233722177
Operating System,11:15:21:799,GATE 2018 Question Explaination on deadlock | Operating system,6uEf_F1S-Jo,(2018-03-20T06:28:36Z),PT22M15S,45933,1190,13,0,45932.94661769041
Operating System,11:15:22:400,This Motherboard Has It&#39;s Own Operating System!??!,6E9yGUafKDo,(2018-05-07T21:16:20Z),PT14M54S,96570,2434,236,0,96570.09533589
Operating System,11:15:23:115,How to Backup Operating System and Applications in Windows 10,ufvyPPb_37I,(2017-03-31T14:00:06Z),PT5M1S,55825,639,29,0,55824.88074652644
Operating System,11:15:23:403,Computer | Operating Systems | for UPPCL TGT-2,YFmxRfjkQSs,(2019-11-04T14:54:13Z),PT36M3S,13505,890,21,0,13504.91075317282
Operating System,11:15:23:598,File System Mounting | operating systems | file system | file management | mount point,QT1mBAJBuoA,(2019-10-07T22:06:04Z),PT5M12S,9885,177,5,0,9884.825515169357
Operating System,11:15:24:031,Most Used Mobile Phone Operating System (OS) (2009-2019),etrE_NcjXX8,(2019-10-05T00:02:08Z),PT4M44S,132905,2327,98,0,132905.08254421205
Operating System,11:15:24:418,Semaphore Part-1 Explained in Hindi l Operating System Course l ERTOS Course,8MMumQzpBSI,(2020-04-26T03:16:04Z),PT9M19S,929,51,0,0,928.8104520719706
Operating System,11:15:24:672,Intro to Operating Systems,EShch7iDIWE,(2013-08-05T21:29:31Z),PT34M37S,85505,992,36,0,85504.9229471088
Operating System,11:15:25:078,Operating System Virtualization,KJzgJk1rdSs,(2018-09-11T06:32:46Z),PT2M16S,7344,56,34,0,7343.81104981393
Operating System,11:15:25:313,Operating system mcq | OS question answer for competitive exams multiple choice objective type pdf,MNb6Rn6BSxc,(2020-06-19T10:25:48Z),PT7M51S,2584,76,4,0,2583.8134407817693
Operating System,11:15:25:523,حل مشكلة عدم وجود الويندوز operating system not found او missing operating system,UGyOVWxkTzc,(2014-08-19T12:03:13Z),PT4M46S,499867,3793,787,0,499867.25780215464
Operating System,11:15:25:954,Timesharing operating system (Hindi) | Prof. Jayesh Umre,ZMhl_KNGSIw,(2018-11-24T20:29:41Z),PT7M30S,2009,54,1,0,2008.8108107171465
Operating System,11:15:26:146,Shortest Job First(SJF) Scheduling  Algorithm with  Example | Operating System,VCIVXPoiLpU,(2018-05-19T05:55:33Z),PT9M14S,238268,3554,91,0,238268.229230089
Operating System,11:15:26:594,Operating Systems | Important MCQs with complete solutions | Important Concepts | OS,O4PNO9KOipU,(2018-09-28T10:58:40Z),PT6M53S,31770,618,20,0,31769.87823601021
Operating System,11:15:26:921,Operating System Not Found || Boot Device Not Found-SOLUTION!!,9npOcJ_uR1A,(2017-07-17T18:05:57Z),PT3M29S,316848,2611,486,0,316848.1164959554
Operating System,11:15:27:279,Paging | Memory Organisation | Part -1/2 | Operating Systems | Lec-19 | Bhanu Priya,2pgI46Q72fA,(2018-04-24T12:43:38Z),PT11M51S,148647,1244,106,0,148646.95307330356
Operating System,11:15:27:556,8.  Types of OS - Batch Operating System | Basics of Operating System [Hindi/Urdu],jPP-lUpJES0,(2019-05-08T03:15:00Z),PT7M34S,8078,164,12,0,8077.823961040262
Operating System,11:15:27:939,The Future of Operating Systems on RISC-V,emnN9p4vhzk,(2019-08-21T08:35:08Z),PT48M36S,16150,286,3,0,16149.83854594408
Operating System,11:15:28:159,"Operating System: Definition, Objective , Function and Types",0ZjkUMKy6x0,(2017-10-05T14:48:14Z),PT11M28S,406473,5491,610,0,406473.4607953242
Operating System,11:15:28:600,[Hindi] Kernel Kya Hota hai ? | What is Kernel in Operating System | Explained In Detail,fUpvYi_ItII,(2016-12-28T08:56:54Z),PT7M22S,126833,5403,217,0,126833.45027506571
Operating System,11:15:28:835,"Raspberry Pi 4 64-Bit Operating Systems: Manjaro, Ubuntu, Gentoo &amp; More!",80CU1j36Q6s,(2020-08-09T13:00:04Z),PT21M29S,126437,6276,73,0,126437.55464081188
Operating System,11:15:29:040,What are different kinds of Operating Systems?,rWp3dSrWx-w,(2017-07-03T19:41:00Z),PT7M3S,5480,42,3,0,5479.8093761364435
Operating System,11:15:29:474,Difference Between Process and Thread - Georgia Tech - Advanced Operating Systems,O3EyzlZxx3g,(2015-02-23T19:52:18Z),PT3M29S,191745,1524,189,0,191744.98654685332
Operating System,11:15:29:683,SSTF in Disk scheduling with Example | Operating System,P_dA8VGJjA8,(2018-05-09T06:36:28Z),PT8M30S,99731,1709,34,0,99731.00866330582
Operating System,11:15:29:878,Class 3 -Operating Systems | Computers | NCERT | CBSE,ALyOcUkJwMw,(2020-07-10T07:58:21Z),PT13M38S,860,14,2,0,859.8060287814683
Operating System,11:15:30:082,12 Alternative Operating Systems You Can Use In 2020,ATwT4DwoXnM,(2020-01-09T14:40:04Z),PT13M53S,617872,12142,647,0,617873.2559116791
Operating System,11:15:30:434,Top 3 Most Lightweight Operating System For Low-End PC and Laptops. [HINDI],LiGOzJS3BP0,(2018-07-20T11:11:23Z),PT5M6S,62025,669,210,0,62024.884332978196
Operating System,11:15:30:754,What is an Operating System? bangla,XO-dBQBluSU,(2017-08-11T22:12:24Z),PT2M17S,23897,362,37,0,23896.84763162187
Operating System,11:15:30:945,OPERATING SYSTEM COMPUTER FOR COMPETATIVE EXAMS,03lq1Pvxgbg,(2020-06-26T10:19:25Z),PT19M3S,2169,69,0,0,2168.812603943026
Operating System,11:15:31:128,Operating Systems and You: Becoming a Power User 2020 | Coursera Qwiklab Solution | Week 4 Full 2020,RO3zb02FBrU,(2020-05-28T11:18:20Z),PT18M56S,2861,24,3,0,2860.807224265388
Operating System,11:15:31:462,File System Structure | Layered File System | operating systems | file system | file management,K7PVWaF7sX0,(2019-10-06T04:08:51Z),PT6M38S,11114,158,7,0,11113.82324374991
Operating System,11:15:31:724,Fix Operating System wasn&#39;t found problem in Tamil《Simple Steps &amp;100 % Working》-தமிழ்,esy1okVl5aY,(2020-05-17T07:47:06Z),PT7M59S,2150,52,9,0,2149.8105716203627
Operating System,11:15:32:123,Part 5.3 #CriticalSectionProblem #MutualExclusion #BoundedWait Progress in Operating System in Hindi,PoPePvh3cnY,(2016-05-13T09:56:10Z),PT9M36S,388901,3058,126,0,388901.16993408656
Operating System,11:15:32:359,cara mengatasi laptope acer tampilan layar operating system not found ACER WINDOWS 7,7NK2WMd1wAk,(2018-09-06T18:55:13Z),PT5M23S,137151,1434,101,0,137150.97578749806
Operating System,11:15:32:782,error operating System not found SOLUCION,gyoZd9f3N3Q,(2017-11-09T17:05:00Z),PT1M7S,63912,800,70,0,63911.89999381755
Operating System,11:15:33:004,Part 6.13 Paging | Memory management | OS | Operating System,NMtHuK2i2dc,(2016-11-30T05:55:10Z),PT14M18S,174693,1259,35,0,174692.95486652944
Operating System,11:15:33:222,Operating System Part 2 | GramaSachivalayam Digital Assistants 2020 Tutorial | Telugu Web Guru,PeAlfByRMfo,(2020-07-08T03:30:14Z),PT28M34S,583,21,1,0,582.806865620212
Operating System,11:15:33:647,What is Operating system?| LearnItIntamil |Tamil,ihZ8q4uGSIk,(2019-08-01T16:49:26Z),PT2M16S,5864,156,4,0,5863.823004653126
Operating System,11:15:33:964,Using Python to Interact with the Operating System Week 1| coursera,pDPY9m9r2LM,(2020-07-06T00:23:54Z),PT24M50S,2001,38,2,0,2000.808897942875
Operating System,11:15:34:159,Missing operating system? Desktop Fix / Solution,OGg0XnVBbZI,(2013-08-12T03:31:07Z),PT2M6S,431678,2450,619,0,431678.09724866424
Operating System,11:15:34:597,Cara mengatasi Missing Operating System pada laptop Windows 7,ocEb4fMCWp4,(2020-03-20T07:06:15Z),PT2M11S,10203,87,17,0,10202.81475581408
Operating System,11:15:34:802,An operating system wasn&#39;t found.Try disconnecting any drives that don&#39;t contain an operating..,zO7linfqcuU,(2017-03-15T05:47:09Z),PT2M13S,478168,1541,530,0,478167.98857917596
Operating System,11:15:35:236,Made In India Operating System BOSS  May Replace Microsoft Windows New Update On 2020? Why??,vOoNpv4B9Y4,(2020-07-06T06:59:30Z),PT5M16S,909,79,1,0,908.8137994269454
Operating System,11:15:35:877,Computer Basic in Tamil Class 2 | Operating System (OS) in tamil | Computer fundamentals in tamil,70xaVUII82g,(2020-05-01T14:30:00Z),PT6M50S,3688,87,3,0,3687.814755814081
Operating System,11:15:36:753,NCERT Computer Science | Software and operating system | Haryana Police/Patwari/Clerk/Gram sachiv,Caa7CTwbCMA,(2019-06-17T12:30:00Z),PT26M6S,34853,1085,21,0,34852.93406510925
Operating System,11:15:37:183,"Lec-0: Operating System Syllabus Discussion for all College/University &amp; Compititve exams (GATE,NET)",bkSWJJZNgf8,(2018-07-19T12:26:07Z),PT13M1S,349693,4830,51,0,349693.38177383714
Operating System,11:15:37:581,Obnox OS: The Worst Operating System,d3TXeh_t23o,(2007-11-11T20:54:11Z),PT7M59S,426093,7834,510,0,426093.74089720653
Operating System,11:15:38:315,Bankers algorithm with solve example   part 1 in hindi | Operating system series,Q8eLBWdhgu0,(2017-10-23T13:53:09Z),PT13M45S,375615,9974,234,0,375615.9967307653
Operating System,11:15:38:764,vmware operating system not found,ZMKL1NM2d0c,(2020-01-13T03:21:16Z),PT7M55S,6871,78,12,0,6870.813679878554
Operating System,11:15:39:077,1.7- What Is An Interrupt In Operating System In Hindi | Interrupt Mechanism In Operating System,8ZLKkDm5hAg,(2019-07-19T03:00:00Z),PT10M59S,9978,146,9,0,9977.821809169207
Operating System,11:15:39:396,Shortest Job First(SJF) Scheduling Algorithm with example | Operating System,pYO-FAg-TpQ,(2019-03-22T08:08:39Z),PT12M58S,56564,800,20,0,56563.89999381755
Operating System,11:15:40:043,Operating System #14 What is an Interrupt? Types of Interrupts,rnGVincwk30,(2017-08-31T15:29:53Z),PT18M13S,61219,475,29,0,61218.86114059016
Operating System,11:15:40:356,Digital assistant operating system online class || grama sachivalayam digital assistant,wJ-liEI8umc,(2020-04-14T12:17:14Z),PT19M18S,25688,1187,25,0,25687.94625904523
Operating System,11:15:40:704,Using Python to Interact with the Operating System Week 2| coursera,V9abFRX-1Dk,(2020-07-11T04:13:03Z),PT30M33S,1426,27,1,0,1425.8075829105637
Operating System,11:15:40:999,Part 5.15 #DiningPhilosophersProblem #Semaphores #Process Synchronization in Operating System,jBrDswqyDEs,(2020-07-11T15:30:01Z),PT11M13S,3644,169,2,0,3643.824558782221
Operating System,11:15:41:364,Operating System Bangla tutorial 1 - first come first serve,2MDGaBFuwSM,(2015-08-22T17:58:26Z),PT16M46S,83828,1191,21,0,83827.9467372388
Operating System,11:15:41:639,Paging Questions in Operating System(OS) | Imp Question for all competitive exams,ucNJMcX-duE,(2018-12-31T14:43:40Z),PT7M53S,50631,1208,11,0,50630.94876956146
Operating System,11:15:41:963,Memory Management in Operating System - Operating System - Computer Science Class 12,QDlt7GJXvCQ,(2019-02-16T15:30:03Z),PT18M25S,3746,63,4,0,3745.811886652674
Operating System,11:15:42:278,Distributed Operating System in Hindi Lec-6,Ut0MS8_Oo7Q,(2018-12-05T12:25:18Z),PT7M31S,19130,434,22,0,19129.856239106088
Operating System,11:15:42:512,For All Exams || Computer || By Preeti Ma&#39;am || Class 40 || Operating System,seKjQBNpMz8,(2020-07-14T08:28:54Z),PT56M20S,3038,248,7,0,3037.8340031051857
Operating System,11:15:42:905,Computer Science  ( Operating System) Most Imp Questions For Hsc Board Exam 2020,mg7oUi1AbaU,(2020-03-02T16:55:24Z),PT17M22S,11698,564,21,0,11697.871780397043
Operating System,11:15:43:240,Sistema operativo no encontrado  (Operating System not found),rgJ00etKoow,(2019-06-18T03:57:05Z),PT12M59S,118957,741,136,0,118956.89294046242
Operating System,11:15:43:880,DSSSB TGT/PGT Operating System Questions and Imp Topics | Computer Science | Must Watch,0rh5GapS6Bs,(2020-03-02T14:33:17Z),PT8M21S,5227,231,1,0,5226.831970782522
Operating System,11:15:44:235,Part 5.10 Semaphores|Continues | Process Synchronization | OS | Operating System |,8KCeGWJBdSk,(2016-06-20T10:35:03Z),PT10M42S,186101,1331,25,0,186100.96347401367
Operating System,11:15:44:666,"FreeBSD, The Other Unix-Like Operating System and Why You Should Get Involved!",w6oGeTm95no,(2020-01-16T05:14:01Z),PT46M21S,12500,249,11,0'},12499.834122653578
Operating System,11:15:45:159,GUI Operating System- Desktop Management,FMSmzSly7Pc,(2018-06-01T11:03:48Z),PT8M17S,12988,279,29,0,12987.837709105335
Operating System,11:15:45:546,1.1- What Is An Operating System In Hindi | Why We Need Operating System In Hindi | OS Lectures,lKW06HMS7rc,(2019-07-02T11:53:54Z),PT35M57S,10958,342,8,0,10957.84524065403
Operating System,11:15:46:166,Solution of Producer Consumer Problem using Semaphore | Operating System,hh9g5kKl_aE,(2018-04-15T06:54:20Z),PT17M30S,69433,1051,12,0,69432.93000046392
Operating System,11:15:46:440,What is Operating System || Computer Science || Lecture in Urdu/Hindi,x_iyBESQBOY,(2018-05-20T08:48:59Z),PT5M38S,18020,407,21,0,18019.853011299507
Operating System,11:15:46:760,micro-ROS puts the Robot Operating System on Microcontrollers,slMhPRnBVwM,(2019-11-05T08:50:55Z),PT4M37S,3621,48,1,0,3620.8100934267945
Operating System,11:15:47:079,Operating System Grade 3,qMkFoU12lHI,(2020-04-22T17:13:52Z),PT8M38S,17437,260,45,0,17436.835437685888
Operating System,11:15:47:400,"Process States in Operating System| Schedulers(Long term,Short term,Medium term)",2dJdHMpCLIg,(2020-02-16T17:07:03Z),PT20M54S,65503,2320,19,0,65503.08170737331
Operating System,11:15:47:746,Huawei&#39;s Operating System of the Future?,D1GF7bTxv20,(2020-05-19T13:50:48Z),PT10M21S,2270460,95209,3498,0,2270471.1864379537
Operating System,11:15:48:040,"(SET 1) MCQs On Operating System | For NET JRF, Bank SO, PG Entrance Exams",Y9bxSBYKrWg,(2018-11-14T19:25:11Z),PT9M49S,48881,964,35,0,48880.919599753826
Operating System,11:15:48:407,Install an operating system on the Raspberry Pi,zcu0gXuSsZY,(2014-02-13T18:01:00Z),PT3M14S,54114,499,17,0,54113.86400975157
Operating System,11:15:48:677,Operating Systems Overview - CompTIA A+ 220-1002 - 1.1,ChQ18B1hofI,(2019-04-07T21:37:24Z),PT14M16S,145446,1017,10,0,145445.9259358186
Operating System,11:15:49:067,Most recently used page replacement algorithm | Operating System,H3BU_Do_l-Q,(2018-04-15T05:26:48Z),PT6M43S,59645,949,16,0,59644.91780652795
Operating System,11:15:49:961,Lew Later On The Huawei Operating System,A2r9x3NLlHA,(2019-05-23T21:14:23Z),PT9M18S,358915,4284,331,0,358915.3165004151
Operating System,11:15:50:558,Most Popular Operating Systems (Desktop &amp; Laptops) 2003 - 2019,eJuvKn5j_kE,(2019-08-24T23:59:28Z),PT3M11S,6312598,109717,2982,0,6312610.920846024
Operating System,11:15:50:776,CONDITIONS FOR DEADLOCK | GATE 2021 | OPERATING SYSTEMS | Satya Sir | Gradeup,MRdGoBGksiY,(2020-02-24T17:18:16Z),PT56M44S,1830,58,0,0,1829.8112889107142
Operating System,11:15:51:241,Using Python to Interact with the Operating System Week 3| coursera,2skUiwsIG0Q,(2020-07-13T23:31:41Z),PT26M51S,1005,15,2,0,1004.8061483298602
Operating System,11:15:51:685,NET Framework  is not supported on this operating system Windows 7 FIXED !!,nJYX8f0g6n4,(2020-01-11T11:16:49Z),PT3M24S,9903,175,12,0,9902.825276072574
Operating System,11:15:51:927,Unity - Simple Operating System UI (Showcase WIP),2THm5qXGKUE,(2017-12-02T13:20:20Z),PT1M29S,16824,386,14,0,16823.850500783275
Operating System,11:15:52:201,Banker&#39;s Algorithm | Operating Systems | GeeksforGeeks,lMNrmDUJ3GY,(2017-06-14T07:05:19Z),PT4M20S,63738,491,88,0,63737.86305336443
Operating System,11:15:52:400,Part 6.10 #Paging #CalculatenumberofPages #MemoryManagement in Operating System in Hindi,GvwU4te4_AY,(2016-11-29T03:33:44Z),PT15M14S,253544,1933,89,0,253544.03544214563
Operating System,11:15:52:843,CLASS 3| OPERATING SYSTEM | HARDWARE &amp; SOFTWARE | TYPES OF OPERATING SYSTEM | MICROSOFT WINDOWS,ntvpOaEDo7M,(2020-04-30T02:04:51Z),PT8M34S,1771,27,8,0,1770.8075829105637
Operating System,11:15:53:247,10.  Types of OS - Distributed Operating System | Basics of Operating System [Hindi/Urdu],JgNzcyhIgNE,(2019-05-10T02:30:00Z),PT7M42S,8566,180,14,0,8565.825873814532
Operating System,11:15:53:481,"Class-8  Chapter-1, Operating Systems and GUI-Role and Function.",jDqPtWVsKDQ,(2020-04-08T21:26:39Z),PT1H6M2S,3364,100,15,0,3363.8163099431763
Operating System,11:15:53:859,Operating System Essentials #Marathi,RVNQCbbVtxw,(2020-08-09T14:43:04Z),PT1H48M3S,5098,526,1,0,5097.867237558149
Operating System,11:15:54:122,Pre-emptive Priority  Scheduling Algorithm with  Example | Operating System,rsDGfFxSgiY,(2018-05-22T04:13:57Z),PT10M30S,173108,2568,61,0,173108.1113553745
Operating System,11:15:54:336,1.14- What Is Real Time Operating System In HINDI | Real Time Operating Systems | RTOS In Hindi,IfR6tfqgAuI,(2019-08-18T07:13:45Z),PT16M33S,5939,216,6,0,5938.830177556643
Operating System,11:15:54:522,Concept of CPU utilization | Memory management | Operating system,KKpm9m4A3-w,(2020-02-18T17:37:06Z),PT8M42S,1782,34,6,0,1781.8084197493074
Operating System,11:15:54:724,Using Python to Interact with the Operating System WEEK 1 Qwiklabs Assessment Coursera | by Google,6xoNxHP_YSk,(2020-07-12T05:04:34Z),PT17M31S,981,17,0,0,980.8063874266442
Operating System,11:15:54:914,Operating System Basics,9GDX-IyZ_C8,(2013-10-11T03:54:06Z),PT23M16S,444263,5501,142,0,444263.46199080814
Operating System,11:15:55:402,Operating systems (For NRB Assistant 2),XPGXnjS6J4E,(2018-12-28T17:37:24Z),PT30M31S,30986,687,21,0,30985.886484849252
Operating System,11:15:55:607,Using Python to Interact with the Operating System Week 6| coursera,t7oGA2ZyoAQ,(2020-07-26T19:11:57Z),PT12M46S,627,11,0,0,626.8056701362924
Operating System,11:15:55:812,Operating System Full Course | Operating System Tutorials for Beginners,mXw9ruZaxzQ,(2019-08-30T15:47:26Z),PT3H35M3S,37682,475,5,0,37681.86114059016
Operating System,11:15:56:108,LOOK Algorithm in Disk scheduling with Example | Operating System,Q2qcqX_hvR0,(2018-05-10T05:53:45Z),PT4M28S,95753,1180,23,0,95752.94542220648
Operating System,11:15:56:328,Robot Operating System (ROS): current and future capabilities on embedded systems,SNxZDGOLrxw,(2019-12-19T18:37:25Z),PT30M21S,5439,137,2,0,5438.820733233679
Operating System,11:15:56:548,Printer-Spooler Problem | Process Synchronization Problem in Operating System,16NMm0jvu2w,(2018-02-27T05:32:25Z),PT13M15S,54938,1240,13,0,54937.95259511001
Operating System,11:15:56:767,Operating System tutorial for beginners | Lec-1| Bhanu Priya,aF2uRmibwco,(2018-04-20T16:24:57Z),PT14M59S,246317,2556,82,0,246317.10992079382
Operating System,11:15:56:988,Guix Is An Advanced GNU Operating System For Freedom Lovers,jx3YF-ihjUg,(2020-07-27T21:02:48Z),PT26M10S,16401,1037,17,0,16400.928326786438
Operating System,11:15:57:208,Dining philosophers Problem and Solution using Semaphore in Operating System,HHoB2t_B6MI,(2018-03-03T05:30:00Z),PT35M13S,144134,4184,84,0,144134.30454557593
Operating System,11:15:57:649,Guix Is An Advanced GNU Operating System For Freedom Lovers,jx3YF-ihjUg,(2020-07-27T21:02:48Z),PT26M10S,16401,1037,17,0,16400.928326786438
Operating System,11:15:57:962,Dining philosophers Problem and Solution using Semaphore in Operating System,HHoB2t_B6MI,(2018-03-03T05:30:00Z),PT35M13S,144134,4184,84,0,144134.30454557593
Operating System,11:15:58:291,Part 4.7 Violation of Circular Wait under deadlock prevention approach operating system,RSztuZf8-lY,(2018-09-25T12:30:01Z),PT9M56S,119081,1477,26,0,119080.98092807889
Operating System,11:15:58:483,Browser | Search Engine | Server | http VS https | Operating System | System Software | Application,zedTXnTT8SM,(2020-07-02T07:53:52Z),PT15M58S,1017323,62064,2411,0,1017330.2240065022
Operating System,11:15:58:924,Python Tutorial: OS Module - Use Underlying Operating System Functionality,tJxcKyFMTGo,(2016-04-06T16:30:01Z),PT19M14S,465590,8434,73,0,465590.8126262417
Operating System,11:15:59:244,Multilevel Feedback Queue Scheduling | Operating System,-94WGbrWveI,(2018-05-26T06:33:53Z),PT5M22S,83160,1386,37,0,83159.97004917523
